topic,issue_number,title,url,state,labels,created_at,updated_at,last_seen_at,archived_at,archive_reason,linked_pr_status,difficulty,component,learning_value,fixability,my_status,notes,next_action
moe,41360,[Bug]: Qwen3-30B-A3B on B200 (TP=8) — K must be divisible by blockK in flashinfer convert_to_block_layout (unquantized MoE oracle path),https://github.com/vllm-project/vllm/issues/41360,open,bug,2026-04-30T10:10:28Z,2026-04-30T21:09:24Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
moe,41447,[Feature]: MoE Active Expert Management --moe-gpu-prefetch <num>,https://github.com/vllm-project/vllm/issues/41447,open,feature request,2026-05-01T05:24:44Z,2026-05-05T04:34:45Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
moe,41670,Layerwise reload crashes with CUDA illegal memory access on compressed-tensors channel-wise FP8 MoE,https://github.com/vllm-project/vllm/issues/41670,open,,2026-05-04T22:06:12Z,2026-05-04T22:06:12Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,21995,[RFC] Run HF processing on GPU,https://github.com/vllm-project/vllm/issues/21995,open,"RFC, keep-open, multi-modality",2025-07-31T07:57:07Z,2025-11-04T03:05:09Z,2026-05-05T05:54:14+00:00,2026-05-01T21:27:51+00:00,linked_pr,linked,,,,,archived_linked_pr,,
multimodal_input_processing,23923,[Feature]: Allow usage of chat_template_kwargs and add_generation_prompt in /embeddings endpoint,https://github.com/vllm-project/vllm/issues/23923,open,"feature request, unstale",2025-08-29T09:48:57Z,2026-04-02T07:52:42Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,25383,[Usage]: Is there a simple way to pass embedding directly in V1,https://github.com/vllm-project/vllm/issues/25383,open,"usage, unstale",2025-09-22T12:49:00Z,2026-04-16T05:41:37Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,triage,,
multimodal_input_processing,25862,[Usage]: How to change the video sample fps with Qwen3-VL?,https://github.com/vllm-project/vllm/issues/25862,open,"usage, stale",2025-09-29T08:12:00Z,2026-04-21T02:19:59Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,26981,[Usage]: Does vllm support use TokensPrompt for Qwen3VL model,https://github.com/vllm-project/vllm/issues/26981,open,"usage, stale",2025-10-16T03:22:09Z,2026-04-27T02:19:40Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,27094,[RFC]: Remove redundant multi-modal input preprocessing during disaggregated inference,https://github.com/vllm-project/vllm/issues/27094,open,"RFC, unstale",2025-10-17T10:14:05Z,2026-02-13T02:16:28Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,27932,[Feature]: Qwen3 Omini AttributeError: 'Qwen3OmniMoeProcessor' object has no attribute '_get_num_multimodal_tokens',https://github.com/vllm-project/vllm/issues/27932,open,"feature request, stale",2025-11-02T00:30:03Z,2026-04-07T02:17:27Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,28388,[Bug]: 新版的vllm已经废弃了v0代码，而对qwen-omni系列的模型支持仅限于v0，似乎是因为这个原因，我们无法使用最新版的vllm推理qwen-omni模型,https://github.com/vllm-project/vllm/issues/28388,open,"bug, stale",2025-11-10T09:23:33Z,2026-04-28T02:19:45Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,28467,"[Bug]: Persistent CPU RAM Growth and Container Restarts with QWEN2-2B on SageMaker, Unaffected by Cache Settings",https://github.com/vllm-project/vllm/issues/28467,open,"bug, unstale",2025-11-11T14:15:13Z,2026-03-27T02:17:19Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,28640,[Bug]: LoRA/Adapter Loading Error with Qwen3-VL-8B-Instruct Multimodal Model in vLLM Deployment (AssertionError in lora_shrink_op),https://github.com/vllm-project/vllm/issues/28640,open,"bug, unstale",2025-11-13T12:37:36Z,2026-02-17T02:14:57Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,triage,,
multimodal_input_processing,30129,[Feature]: About video input for qwen3vl,https://github.com/vllm-project/vllm/issues/30129,open,"feature request, stale",2025-12-05T10:32:06Z,2026-04-17T02:17:36Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,30766,"[Bug]: Qwen3-32B with MTP, run failed.",https://github.com/vllm-project/vllm/issues/30766,open,"bug, stale",2025-12-16T10:01:43Z,2026-04-20T02:17:29Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,30779,[Bug]: v0.11.2 can not support Qwen2.5-Omni-,https://github.com/vllm-project/vllm/issues/30779,open,"bug, stale",2025-12-16T13:11:38Z,2026-04-14T02:17:21Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,30839,[RFC]: Enabling Zero-Copy Video with PyNvVideoCodec and IPC,https://github.com/vllm-project/vllm/issues/30839,open,"RFC, unstale",2025-12-17T04:46:59Z,2026-04-14T02:17:17Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,31678,[Performance]: embedding,https://github.com/vllm-project/vllm/issues/31678,open,"performance, stale",2026-01-04T09:51:51Z,2026-04-05T02:15:10Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,31803,[RFC]: Video Frame Sparsification via Pixel-Level Similarity for Efficient Multimodal Long-Video Inference,https://github.com/vllm-project/vllm/issues/31803,open,"RFC, stale",2026-01-06T11:38:18Z,2026-04-08T02:15:04Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
multimodal_input_processing,32113,[Bug]: Qwen3-VL-8B inference with video,https://github.com/vllm-project/vllm/issues/32113,open,"bug, stale",2026-01-11T10:06:42Z,2026-04-14T02:16:02Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,32193,[Bug]: vLLM engine crash under burst load despite expected request queuing (72 concurrent API calls),https://github.com/vllm-project/vllm/issues/32193,open,"bug, stale",2026-01-12T17:12:31Z,2026-05-01T02:17:56Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,32218,[RFC]: Consolidate Multimodal Related Info,https://github.com/vllm-project/vllm/issues/32218,open,"RFC, stale",2026-01-12T22:20:30Z,2026-04-14T02:15:55Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,32468,"[Bug]: Engine core proc EngineCore_DP0 died unexpectedly, shutting down client.",https://github.com/vllm-project/vllm/issues/32468,open,bug,2026-01-16T09:21:31Z,2026-02-16T14:34:39Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,32685,[Feature]: Support multi-modal inputs for OpenAI Response API,https://github.com/vllm-project/vllm/issues/32685,open,feature request,2026-01-20T15:26:51Z,2026-04-14T11:59:07Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,32858,[Bug]: Use vllm to obtain Qwen3VL last token hidden status,https://github.com/vllm-project/vllm/issues/32858,open,bug,2026-01-22T14:15:17Z,2026-02-07T05:36:19Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,33167,[Usage]: 求助：vllm 在线部署qwen3-vl-Embedding模型，产出结果和离线transformer调用结果不一致是什么原因呢？vllm=0.14.0,https://github.com/vllm-project/vllm/issues/33167,open,usage,2026-01-27T12:30:37Z,2026-04-23T12:09:53Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,33204,[Bug]: Qwen3-VL-Embedding model produces different embeddings than official qwen_vl_utils implementation,https://github.com/vllm-project/vllm/issues/33204,open,"bug, stale",2026-01-27T23:14:43Z,2026-04-30T02:16:59Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,33311,[Feature]: support pixel_values_videos input for VLM,https://github.com/vllm-project/vllm/issues/33311,open,"feature request, stale",2026-01-29T06:05:51Z,2026-05-04T06:45:29Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
multimodal_input_processing,33336,[Bug]: AttributeError: 'Step3VLProcessor' object has no attribute '_get_num_multimodal_tokens',https://github.com/vllm-project/vllm/issues/33336,open,"bug, stale",2026-01-29T11:32:50Z,2026-05-01T02:16:53Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,33672,"[Bug]: HTTP API multimodal embedding causes image_pad token duplication, producing incorrect results",https://github.com/vllm-project/vllm/issues/33672,open,bug,2026-02-03T09:08:23Z,2026-02-20T03:53:20Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,33828,[Bug]: mistral3 offline multimodal inference example failing with prompt placeholder error,https://github.com/vllm-project/vllm/issues/33828,open,bug,2026-02-04T21:18:53Z,2026-02-04T21:18:53Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,33865,[Bug]: OpenAI-compatible Embeddings API intermittently crashes with multimodal cache assertion (`Expected a cached item for mm_hash`) on Qwen3-VL-Embedding-8B,https://github.com/vllm-project/vllm/issues/33865,open,bug,2026-02-05T04:45:19Z,2026-02-05T07:46:21Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,35285,[Bug]: Large Video Request cause vLLM Progress Core Dump,https://github.com/vllm-project/vllm/issues/35285,open,bug,2026-02-25T11:12:02Z,2026-02-26T07:45:22Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,35989,[Bug]:,https://github.com/vllm-project/vllm/issues/35989,open,bug,2026-03-04T10:03:13Z,2026-03-10T04:52:58Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,36148,[Bug]: Qwen3-VL-Reranker-8B fails with shape mismatch error when loading with --quantization bitsandbytes,https://github.com/vllm-project/vllm/issues/36148,open,bug,2026-03-05T14:29:46Z,2026-03-16T09:47:23Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,37459,[CI Failure]: MultiModal Models Extended 2 - isaac test case OOMs,https://github.com/vllm-project/vllm/issues/37459,open,ci-failure,2026-03-18T16:39:15Z,2026-03-18T16:39:15Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,38411,"[Bug]: Vision encoder crashes on SM100 (Jetson Thor) — `_vllm_fa2_C` compiled for SM80-only, no override available for vision encoder",https://github.com/vllm-project/vllm/issues/38411,open,bug,2026-03-28T02:06:04Z,2026-04-03T18:33:23Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,38643,[Bug]: Qwen3.5 (Qwen3_5ForConditionalGeneration) FLA linear attention tensor format mismatch causes gibberish output,https://github.com/vllm-project/vllm/issues/38643,open,,2026-03-31T14:47:29Z,2026-04-24T19:30:24Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,38809,[Feature]: How to disable chat template when using vllm serve,https://github.com/vllm-project/vllm/issues/38809,open,feature request,2026-04-02T12:33:54Z,2026-04-02T12:34:30Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,38811,[Usage]: Qwen3-VL inference on video complains of lack of metadata,https://github.com/vllm-project/vllm/issues/38811,open,usage,2026-04-02T13:03:54Z,2026-04-04T03:44:27Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,39004,[Perf]: ~23% output throughput regression on Qwen3.5-397B NVFP4 decode (8×B200) over the last 10 days,https://github.com/vllm-project/vllm/issues/39004,open,performance,2026-04-04T23:56:57Z,2026-04-21T13:14:05Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,39104,[Usage]: The qwen3.5 model generates a random stream of words in thought mode.,https://github.com/vllm-project/vllm/issues/39104,open,usage,2026-04-06T19:11:37Z,2026-04-06T19:15:02Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,39784,[Bug]: ReRank API online inference doesn't work well with given template,https://github.com/vllm-project/vllm/issues/39784,open,bug,2026-04-14T09:25:14Z,2026-04-16T09:39:24Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,39958,[Bug]: 投机推理时，异步调度场景，将 -1 作为spec token 赋值给了 input_ids,https://github.com/vllm-project/vllm/issues/39958,open,bug,2026-04-16T02:16:02Z,2026-05-01T20:50:49Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,40144,[Bug]: vllm/vllm-openai:nightly-18013df6ae27c3fb941307c46c975227126d641f Missing pandas package,https://github.com/vllm-project/vllm/issues/40144,open,bug,2026-04-17T13:00:04Z,2026-04-19T06:10:26Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,40329,[Usage]: 部署Qwen3-vl-embedding如何进行视频请求？部署命令是什么？支持么,https://github.com/vllm-project/vllm/issues/40329,open,usage,2026-04-20T07:42:43Z,2026-04-21T05:38:02Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,40661,[Bug]: CUBLAS_STATUS_EXECUTION_FAILED during CUDA graph compilation of BF16 vision encoder on NVIDIA Jetson AGX Thor (vLLM 0.19.0 regression),https://github.com/vllm-project/vllm/issues/40661,open,,2026-04-23T00:14:26Z,2026-04-23T00:14:26Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
multimodal_input_processing,40699,"[Bug]: For Qwen3.5 serise, Large benchmark gap (~10 points) between offline vLLM inference and vLLM API server despite aligned input_ids",https://github.com/vllm-project/vllm/issues/40699,open,bug,2026-04-23T11:16:57Z,2026-04-25T03:26:11Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
observability_metrics,22731,"[Bug]: Avg prompt throughput: 0.0 tokens/s, Avg generation throughput: 0.0 tokens/s, Running: 1 reqs, Waiting: 0 reqs, GPU KV cache usage: 21.1%, Prefix cache hit rate: 11.9%",https://github.com/vllm-project/vllm/issues/22731,open,bug,2025-08-12T12:58:14Z,2026-04-17T09:04:37Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,23444,[Bug]: Hitting close to 100% cache causes spike in waiting and kills throughput,https://github.com/vllm-project/vllm/issues/23444,open,"bug, stale",2025-08-22T20:17:09Z,2026-04-30T07:17:40Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,23761,[Feature Request]: Per-rank log files (especially per-actor for Ray),https://github.com/vllm-project/vllm/issues/23761,open,"feature request, ray, unstale",2025-08-27T16:57:38Z,2026-03-08T02:18:58Z,2026-05-01T21:34:43+00:00,2026-05-01T21:27:51+00:00,linked_pr,linked,,,,,archived_linked_pr,,
observability_metrics,26662,"[Bug]: When using `nsys profile`, unable to launch with `TP` and `DP` both enabled",https://github.com/vllm-project/vllm/issues/26662,open,bug,2025-10-12T17:07:11Z,2026-02-04T13:04:47Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,27894,"[Bug][compile]: SP + PP + ""-rms_norm"" does not work",https://github.com/vllm-project/vllm/issues/27894,open,"bug, torch.compile, keep-open",2025-10-31T19:20:22Z,2026-02-26T01:44:41Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,29478,[Bug]: Olmo-3 vLLM Online API generates gibberish,https://github.com/vllm-project/vllm/issues/29478,open,bug,2025-11-26T05:17:36Z,2026-03-06T00:49:00Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,30031,"[Bug]: Error occurred when I run an simple command: ""TORCH_USE_CUDA_DSA=1 LMCACHE_CHUNK_SIZE=8 vllm serve /home/nbw/model/Qwen2-0.5B/  --port 8000 --kv-transfer-config '{""kv_connector"":""LMCacheConnectorV1"", ""kv_role"":""kv_both""}'""",https://github.com/vllm-project/vllm/issues/30031,open,"bug, stale",2025-12-04T07:29:33Z,2026-04-19T02:17:41Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,31018,[Bug]: ImportError: libcudart.so.12: cannot open shared object file: No such file or directory,https://github.com/vllm-project/vllm/issues/31018,open,bug,2025-12-19T08:47:52Z,2026-04-13T19:46:28Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,32177,[Feature]: Enable automatic trace context propagation for offline inference,https://github.com/vllm-project/vllm/issues/32177,open,"feature request, stale",2026-01-12T13:26:27Z,2026-04-13T02:19:44Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,32602,[Usage]: otel fastapi instrumentation doesn't work,https://github.com/vllm-project/vllm/issues/32602,open,"usage, stale",2026-01-19T14:25:59Z,2026-04-30T02:17:40Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,34691,[Bug][Metrics] - record stats when requests are aborted by pause/sleep,https://github.com/vllm-project/vllm/issues/34691,open,bug,2026-02-17T11:47:24Z,2026-03-13T03:33:34Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,35639,[RFC]: `vllm bench eval` for Unified Accuracy + Performance Evaluation,https://github.com/vllm-project/vllm/issues/35639,open,"rocm, RFC",2026-03-01T05:36:39Z,2026-03-23T02:32:43Z,2026-05-01T21:34:43+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
observability_metrics,37086,[Feature]: Expose stable request completion hook in streaming serving paths,https://github.com/vllm-project/vllm/issues/37086,open,feature request,2026-03-15T01:32:24Z,2026-03-15T16:44:44Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,37900,[Bug]: Engine V1 crash with WorkerProc leaked shared_memory on multi-GPU setup,https://github.com/vllm-project/vllm/issues/37900,open,bug,2026-03-23T15:12:01Z,2026-03-30T11:25:23Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,37946,[Bug]: Minimax-M2.5 on version 0.17.0 results in an keyerror when the pipeline parallelism (PP) is greater than or equal to 2,https://github.com/vllm-project/vllm/issues/37946,open,bug,2026-03-24T01:15:36Z,2026-03-24T04:45:33Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,37951,[Bug]: KV Cache Memory Error with 262K Context on High VRAM Setup (Regression from Previous Version),https://github.com/vllm-project/vllm/issues/37951,open,bug,2026-03-24T02:03:26Z,2026-04-07T18:13:40Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,38170,[Bug]: MFU statistics on the Step-3.5-Flash model are inaccurate,https://github.com/vllm-project/vllm/issues/38170,open,bug,2026-03-26T01:15:33Z,2026-03-26T17:11:32Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,38515,[Bug]: vLLM crashed when working with CPU offloading,https://github.com/vllm-project/vllm/issues/38515,open,bug,2026-03-30T06:03:54Z,2026-04-01T01:31:10Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,39814,[Bug]: FlashInferFP8ScaledMMLinearKernel segfaults on Blackwell (sm100),https://github.com/vllm-project/vllm/issues/39814,open,bug,2026-04-14T18:02:42Z,2026-04-16T01:58:43Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,39979,[RFC]: Ultimate Better Observability.,https://github.com/vllm-project/vllm/issues/39979,open,RFC,2026-04-16T07:15:15Z,2026-04-27T01:45:22Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,40781,[Feature]: vllm support audio otel tracing?,https://github.com/vllm-project/vllm/issues/40781,open,feature request,2026-04-24T07:11:17Z,2026-04-26T04:01:44Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
observability_metrics,41172,[Bug]: Mimo v2.5 model loading fails from s3/remote locations,https://github.com/vllm-project/vllm/issues/41172,open,bug,2026-04-28T22:41:22Z,2026-04-29T23:20:29Z,2026-05-01T21:34:43+00:00,2026-05-05T05:15:36+00:00,removed_topic,unlinked,,,,,archived_removed_topic,,
openai_server,13792,[Feature]: [V1] Parallel sampling should support metrics,https://github.com/vllm-project/vllm/issues/13792,open,"feature request, unstale",2025-02-24T23:50:52Z,2026-04-07T00:27:38Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,22817,[RFC]: Disaggregated Everything - Token In <> Token Out API Server,https://github.com/vllm-project/vllm/issues/22817,open,"RFC, keep-open, rl",2025-08-13T13:57:18Z,2026-03-04T21:54:26Z,2026-05-05T05:54:14+00:00,2026-05-01T21:27:51+00:00,linked_pr,linked,,,,,archived_linked_pr,,
openai_server,24510,[Bug]: Streaming response remains blocked until complete output is generated with gpt-oss-120B model on A100 GPU,https://github.com/vllm-project/vllm/issues/24510,open,"bug, stale, gpt-oss",2025-09-09T13:54:52Z,2026-04-22T02:17:40Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,27209,"[Bug]: VLLM Hang when DP=2, USE_EP=TRUE, backend = pplx",https://github.com/vllm-project/vllm/issues/27209,open,"bug, stale",2025-10-20T16:28:15Z,2026-04-30T02:20:09Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,29369,[Bug]: nixl connector PD disagg stuck at INFO logging level,https://github.com/vllm-project/vllm/issues/29369,open,bug,2025-11-25T03:59:08Z,2026-03-14T11:43:25Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,29968,[Bug]: Ministral 3 - streaming tool call not working,https://github.com/vllm-project/vllm/issues/29968,open,bug,2025-12-03T14:11:03Z,2026-04-30T12:38:54Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,30394,[Feature]: Prometheus Metrics Abstraction,https://github.com/vllm-project/vllm/issues/30394,open,"feature request, stale",2025-12-10T14:22:39Z,2026-04-30T02:19:27Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
openai_server,31124,[Bug]: vllm.entrypoints.openai.api_server started but can't be accessed in wsl,https://github.com/vllm-project/vllm/issues/31124,open,bug,2025-12-22T06:44:45Z,2026-03-27T08:12:17Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,31495,[Bug]: GPT-OSS-120b giving incomplete responses with gibberish \xa0\u200b ending characters,https://github.com/vllm-project/vllm/issues/31495,open,"bug, stale",2025-12-29T12:26:12Z,2026-05-04T02:18:21Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,36116,[Bug]: Pseudo-Streaming Issue When Using Tool Parser with Qwen3-Coder and MiniMax-M2,https://github.com/vllm-project/vllm/issues/36116,open,bug,2026-03-05T07:45:43Z,2026-04-30T19:36:04Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,36440,[Feature] Add energy consumption metrics to benchmark suite,https://github.com/vllm-project/vllm/issues/36440,open,,2026-03-09T03:40:56Z,2026-03-09T03:40:56Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,37204,[RFC]: Create separation between independent HTTP API definitions,https://github.com/vllm-project/vllm/issues/37204,open,RFC,2026-03-16T15:59:46Z,2026-03-19T09:10:42Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,38488,[Bug]: `reasoning_content` silently dropped on incoming assistant messages,https://github.com/vllm-project/vllm/issues/38488,open,,2026-03-29T23:18:07Z,2026-03-30T03:51:35Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,38839,fix(metrics): Prometheus counter crash on negative prompt tokens with external KV transfer,https://github.com/vllm-project/vllm/issues/38839,open,,2026-04-02T19:26:26Z,2026-04-02T19:26:26Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,39757,[Bug]:  GLM-5 tool calls in stream mode get error tool name,https://github.com/vllm-project/vllm/issues/39757,open,bug,2026-04-14T01:05:58Z,2026-04-22T07:55:25Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
openai_server,39762,[Bug]: Check if the vLLM API server port is already in use.,https://github.com/vllm-project/vllm/issues/39762,open,bug,2026-04-14T03:24:52Z,2026-04-14T06:42:11Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
openai_server,39985,[Bug]: Qwen3.5-122B-A10B Engine hangs at Prefill phase under high concurrency (40 reqs) with multi-node PP=2 on dual 4090D nodes,https://github.com/vllm-project/vllm/issues/39985,open,bug,2026-04-16T07:57:02Z,2026-04-17T08:40:31Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,40076,[Feature]: Per-request timing metrics in response body,https://github.com/vllm-project/vllm/issues/40076,open,feature request,2026-04-16T22:45:41Z,2026-05-04T22:13:29Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,40846,[RFC]: Rust front-end,https://github.com/vllm-project/vllm/issues/40846,open,RFC,2026-04-24T23:46:40Z,2026-05-01T12:04:32Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
openai_server,41031,[Bug]: AssertionError in sampler.py:383,https://github.com/vllm-project/vllm/issues/41031,open,bug,2026-04-27T16:55:31Z,2026-04-27T16:56:04Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,41182,"[Bug]: When using streaming tool calls in kimi-k2.5, only the content before the tool call can be obtained",https://github.com/vllm-project/vllm/issues/41182,open,bug,2026-04-29T01:46:52Z,2026-04-29T20:07:17Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
openai_server,41250,[Feature]: Server overloaded response,https://github.com/vllm-project/vllm/issues/41250,open,feature request,2026-04-29T15:21:12Z,2026-04-30T02:27:13Z,2026-05-05T05:54:14+00:00,2026-05-01T21:34:43+00:00,linked_pr,linked,,,,,archived_linked_pr,,
openai_server,41306,[Bug]: v0.20 latency and throughput regression on MoE models,https://github.com/vllm-project/vllm/issues/41306,open,bug,2026-04-30T00:48:09Z,2026-05-02T02:43:56Z,2026-05-05T05:54:14+00:00,,,unlinked,,,,,new,,
